KH, KW, SH, SW, PH, PW, SH, SW, H, W (Ci=8/Co=256), W (Ci=16/Co=256), W (Ci=32/Co=256), W (Ci=64/Co=256), W (Ci=128/Co=256),W (Ci=256/Co=256), W (Ci=384/Co=256)
3, 4, 2, 1, 1, 1, 1, 1, 384, 131, 131, 131, 131, 88,,
3, 4, 2, 2, 1, 1, 1, 1, 128, 240, 240, 240, 240, 173,,
3, 4, 2, 2, 1, 1, 1, 1, 256, 240, 240, 240, 240, 173,,
3, 4, 2, 2, 1, 1, 1, 1, 384, 240, 240, 240, 240, 173,,
3, 4, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 4, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 4, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 4, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 4, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 4, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 4, 3, 1, 1, 1, 1, 1, 128, 131, 131, 131, 131, 88,,
3, 4, 3, 1, 1, 1, 1, 1, 256, 131, 131, 131, 131, 88,,
3, 4, 3, 1, 1, 1, 1, 1, 384, 131, 131, 131, 131, 88,,
3, 4, 3, 2, 1, 1, 1, 1, 128, 240, 240, 240, 240, 173,,
3, 4, 3, 2, 1, 1, 1, 1, 256, 240, 240, 240, 240, 173,,
3, 4, 3, 2, 1, 1, 1, 1, 384, 240, 240, 240, 240, 173,,
3, 4, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 4, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 4, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 4, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 4, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 4, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 1, 1, 1, 1, 1, 1, 128, 132, 132, 132, 132, 89,,
3, 5, 1, 1, 1, 1, 1, 1, 256, 132, 132, 132, 132, 89,,
3, 5, 1, 1, 1, 1, 1, 1, 384, 132, 132, 132, 132, 89,,
3, 5, 1, 2, 1, 1, 1, 1, 128, 240, 240, 240, 240, 174,,
3, 5, 1, 2, 1, 1, 1, 1, 256, 240, 240, 240, 240, 174,,
3, 5, 1, 2, 1, 1, 1, 1, 384, 240, 240, 240, 240, 174,,
3, 5, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 1, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 1, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 1, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 2, 1, 1, 1, 1, 1, 128, 132, 132, 132, 132, 89,,
3, 5, 2, 1, 1, 1, 1, 1, 256, 132, 132, 132, 132, 89,,
3, 5, 2, 1, 1, 1, 1, 1, 384, 132, 132, 132, 132, 89,,
3, 5, 2, 2, 1, 1, 1, 1, 128, 240, 240, 240, 240, 174,,
3, 5, 2, 2, 1, 1, 1, 1, 256, 240, 240, 240, 240, 174,,
3, 5, 2, 2, 1, 1, 1, 1, 384, 240, 240, 240, 240, 174,,
3, 5, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 2, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 2, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 2, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 3, 1, 1, 1, 1, 1, 128, 132, 132, 132, 132, 89,,
3, 5, 3, 1, 1, 1, 1, 1, 256, 132, 132, 132, 132, 89,,
3, 5, 3, 1, 1, 1, 1, 1, 384, 132, 132, 132, 132, 89,,
3, 5, 3, 2, 1, 1, 1, 1, 128, 240, 240, 240, 240, 174,,
3, 5, 3, 2, 1, 1, 1, 1, 256, 240, 240, 240, 240, 174,,
3, 5, 3, 2, 1, 1, 1, 1, 384, 240, 240, 240, 240, 174,,
3, 5, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 5, 3, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
3, 5, 3, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
3, 5, 3, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
3, 6, 1, 1, 1, 1, 1, 1, 128, 133, 133, 133, 90,,,
3, 6, 1, 1, 1, 1, 1, 1, 256, 133, 133, 133, 90,,,
3, 6, 1, 1, 1, 1, 1, 1, 384, 133, 133, 133, 90,,,
3, 6, 1, 2, 1, 1, 1, 1, 128, 240, 240, 240, 175,,,
3, 6, 1, 2, 1, 1, 1, 1, 256, 240, 240, 240, 175,,,
3, 6, 1, 2, 1, 1, 1, 1, 384, 240, 240, 240, 175,,,
3, 6, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 1, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 1, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 1, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 1, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 1, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 1, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 2, 1, 1, 1, 1, 1, 128, 133, 133, 133, 90,,,
3, 6, 2, 1, 1, 1, 1, 1, 256, 133, 133, 133, 90,,,
3, 6, 2, 1, 1, 1, 1, 1, 384, 133, 133, 133, 90,,,
3, 6, 2, 2, 1, 1, 1, 1, 128, 240, 240, 240, 175,,,
3, 6, 2, 2, 1, 1, 1, 1, 256, 240, 240, 240, 175,,,
3, 6, 2, 2, 1, 1, 1, 1, 384, 240, 240, 240, 175,,,
3, 6, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 2, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 2, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 2, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 2, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 2, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 2, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 3, 1, 1, 1, 1, 1, 128, 133, 133, 133, 90,,,
3, 6, 3, 1, 1, 1, 1, 1, 256, 133, 133, 133, 90,,,
3, 6, 3, 1, 1, 1, 1, 1, 384, 133, 133, 133, 90,,,
3, 6, 3, 2, 1, 1, 1, 1, 128, 240, 240, 240, 175,,,
3, 6, 3, 2, 1, 1, 1, 1, 256, 240, 240, 240, 175,,,
3, 6, 3, 2, 1, 1, 1, 1, 384, 240, 240, 240, 175,,,
3, 6, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 3, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 3, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 3, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 6, 3, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 6, 3, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 6, 3, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 1, 1, 1, 1, 1, 1, 128, 134, 134, 134, 91,,,
3, 7, 1, 1, 1, 1, 1, 1, 256, 134, 134, 134, 91,,,
3, 7, 1, 1, 1, 1, 1, 1, 384, 134, 134, 134, 91,,,
3, 7, 1, 2, 1, 1, 1, 1, 128, 240, 240, 240, 176,,,
3, 7, 1, 2, 1, 1, 1, 1, 256, 240, 240, 240, 176,,,
3, 7, 1, 2, 1, 1, 1, 1, 384, 240, 240, 240, 176,,,
3, 7, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 1, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 1, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 1, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 1, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 1, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 1, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 1, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 1, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 1, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 2, 1, 1, 1, 1, 1, 128, 134, 134, 134, 91,,,
3, 7, 2, 1, 1, 1, 1, 1, 256, 134, 134, 134, 91,,,
3, 7, 2, 1, 1, 1, 1, 1, 384, 134, 134, 134, 91,,,
3, 7, 2, 2, 1, 1, 1, 1, 128, 240, 240, 240, 176,,,
3, 7, 2, 2, 1, 1, 1, 1, 256, 240, 240, 240, 176,,,
3, 7, 2, 2, 1, 1, 1, 1, 384, 240, 240, 240, 176,,,
3, 7, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 2, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 2, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 2, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 2, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 2, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 2, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 2, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 2, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 2, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 3, 1, 1, 1, 1, 1, 128, 134, 134, 134, 91,,,
3, 7, 3, 1, 1, 1, 1, 1, 256, 134, 134, 134, 91,,,
3, 7, 3, 1, 1, 1, 1, 1, 384, 134, 134, 134, 91,,,
3, 7, 3, 2, 1, 1, 1, 1, 128, 240, 240, 240, 176,,,
3, 7, 3, 2, 1, 1, 1, 1, 256, 240, 240, 240, 176,,,
3, 7, 3, 2, 1, 1, 1, 1, 384, 240, 240, 240, 176,,,
3, 7, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 3, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 3, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 3, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 3, 6, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 3, 6, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 3, 6, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
3, 7, 3, 7, 1, 1, 1, 1, 128, 240, 240, 240, 240,,,
3, 7, 3, 7, 1, 1, 1, 1, 256, 240, 240, 240, 240,,,
3, 7, 3, 7, 1, 1, 1, 1, 384, 240, 240, 240, 240,,,
4, 1, 1, 1, 1, 1, 1, 1, 128, 96, 96, 96, 96, 96, 96, 64
4, 1, 1, 1, 1, 1, 1, 1, 256, 96, 96, 96, 96, 96, 96, 64
4, 1, 1, 1, 1, 1, 1, 1, 384, 96, 96, 96, 96, 96, 96, 64
4, 1, 2, 1, 1, 1, 1, 1, 128, 96, 96, 96, 96, 96, 96, 64
4, 1, 2, 1, 1, 1, 1, 1, 256, 96, 96, 96, 96, 96, 96, 64
4, 1, 2, 1, 1, 1, 1, 1, 384, 96, 96, 96, 96, 96, 96, 64
4, 1, 3, 1, 1, 1, 1, 1, 128, 96, 96, 96, 96, 96, 96, 64
4, 1, 3, 1, 1, 1, 1, 1, 256, 96, 96, 96, 96, 96, 96, 64
4, 1, 3, 1, 1, 1, 1, 1, 384, 96, 96, 96, 96, 96, 96, 64
4, 1, 4, 1, 1, 1, 1, 1, 128, 96, 96, 96, 96, 96, 96, 64
4, 1, 4, 1, 1, 1, 1, 1, 256, 96, 96, 96, 96, 96, 96, 64
4, 1, 4, 1, 1, 1, 1, 1, 384, 96, 96, 96, 96, 96, 96, 64
4, 2, 1, 1, 1, 1, 1, 1, 128, 97, 97, 97, 97, 97, 65, 33
4, 2, 1, 1, 1, 1, 1, 1, 256, 97, 97, 97, 97, 97, 65, 33
4, 2, 1, 1, 1, 1, 1, 1, 384, 97, 97, 97, 97, 97, 65, 33
4, 2, 1, 2, 1, 1, 1, 1, 128, 193, 193, 193, 193, 193, 129, 65
4, 2, 1, 2, 1, 1, 1, 1, 256, 193, 193, 193, 193, 193, 129, 65
4, 2, 1, 2, 1, 1, 1, 1, 384, 193, 193, 193, 193, 193, 129, 65
4, 2, 2, 1, 1, 1, 1, 1, 128, 97, 97, 97, 97, 97, 65, 33
4, 2, 2, 1, 1, 1, 1, 1, 256, 97, 97, 97, 97, 97, 65, 33
4, 2, 2, 1, 1, 1, 1, 1, 384, 97, 97, 97, 97, 97, 65, 33
4, 2, 2, 2, 1, 1, 1, 1, 128, 193, 193, 193, 193, 193, 129, 65
4, 2, 2, 2, 1, 1, 1, 1, 256, 193, 193, 193, 193, 193, 129, 65
4, 2, 2, 2, 1, 1, 1, 1, 384, 193, 193, 193, 193, 193, 129, 65
4, 2, 3, 1, 1, 1, 1, 1, 128, 97, 97, 97, 97, 97, 65, 33
4, 2, 3, 1, 1, 1, 1, 1, 256, 97, 97, 97, 97, 97, 65, 33
4, 2, 3, 1, 1, 1, 1, 1, 384, 97, 97, 97, 97, 97, 65, 33
4, 2, 3, 2, 1, 1, 1, 1, 128, 193, 193, 193, 193, 193, 129, 65
4, 2, 3, 2, 1, 1, 1, 1, 256, 193, 193, 193, 193, 193, 129, 65
4, 2, 3, 2, 1, 1, 1, 1, 384, 193, 193, 193, 193, 193, 129, 65
4, 2, 4, 1, 1, 1, 1, 1, 128, 97, 97, 97, 97, 97, 65, 33
4, 2, 4, 1, 1, 1, 1, 1, 256, 97, 97, 97, 97, 97, 65, 33
4, 2, 4, 1, 1, 1, 1, 1, 384, 97, 97, 97, 97, 97, 65, 33
4, 2, 4, 2, 1, 1, 1, 1, 128, 193, 193, 193, 193, 193, 129, 65
4, 2, 4, 2, 1, 1, 1, 1, 256, 193, 193, 193, 193, 193, 129, 65
4, 2, 4, 2, 1, 1, 1, 1, 384, 193, 193, 193, 193, 193, 129, 65
4, 3, 1, 1, 1, 1, 1, 1, 128, 98, 98, 98, 98, 66,,
4, 3, 1, 1, 1, 1, 1, 1, 256, 98, 98, 98, 98, 66,,
4, 3, 1, 1, 1, 1, 1, 1, 384, 98, 98, 98, 98, 66,,
4, 3, 1, 2, 1, 1, 1, 1, 128, 194, 194, 194, 194, 130,,
4, 3, 1, 2, 1, 1, 1, 1, 256, 194, 194, 194, 194, 130,,
4, 3, 1, 2, 1, 1, 1, 1, 384, 194, 194, 194, 194, 130,,
4, 3, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 194,,
4, 3, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 194,,
4, 3, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 194,,
4, 3, 2, 1, 1, 1, 1, 1, 128, 98, 98, 98, 98, 66,,
4, 3, 2, 1, 1, 1, 1, 1, 256, 98, 98, 98, 98, 66,,
4, 3, 2, 1, 1, 1, 1, 1, 384, 98, 98, 98, 98, 66,,
4, 3, 2, 2, 1, 1, 1, 1, 128, 194, 194, 194, 194, 130,,
4, 3, 2, 2, 1, 1, 1, 1, 256, 194, 194, 194, 194, 130,,
4, 3, 2, 2, 1, 1, 1, 1, 384, 194, 194, 194, 194, 130,,
4, 3, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 194,,
4, 3, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 194,,
4, 3, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 194,,
4, 3, 3, 1, 1, 1, 1, 1, 128, 98, 98, 98, 98, 66,,
4, 3, 3, 1, 1, 1, 1, 1, 256, 98, 98, 98, 98, 66,,
4, 3, 3, 1, 1, 1, 1, 1, 384, 98, 98, 98, 98, 66,,
4, 3, 3, 2, 1, 1, 1, 1, 128, 194, 194, 194, 194, 130,,
4, 3, 3, 2, 1, 1, 1, 1, 256, 194, 194, 194, 194, 130,,
4, 3, 3, 2, 1, 1, 1, 1, 384, 194, 194, 194, 194, 130,,
4, 3, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 194,,
4, 3, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 194,,
4, 3, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 194,,
4, 3, 4, 1, 1, 1, 1, 1, 128, 98, 98, 98, 98, 66,,
4, 3, 4, 1, 1, 1, 1, 1, 256, 98, 98, 98, 98, 66,,
4, 3, 4, 1, 1, 1, 1, 1, 384, 98, 98, 98, 98, 66,,
4, 3, 4, 2, 1, 1, 1, 1, 128, 194, 194, 194, 194, 130,,
4, 3, 4, 2, 1, 1, 1, 1, 256, 194, 194, 194, 194, 130,,
4, 3, 4, 2, 1, 1, 1, 1, 384, 194, 194, 194, 194, 130,,
4, 3, 4, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 194,,
4, 3, 4, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 194,,
4, 3, 4, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 194,,
4, 4, 1, 1, 1, 1, 1, 1, 128, 99, 99, 99, 99, 67,,
4, 4, 1, 1, 1, 1, 1, 1, 256, 99, 99, 99, 99, 67,,
4, 4, 1, 1, 1, 1, 1, 1, 384, 99, 99, 99, 99, 67,,
4, 4, 1, 2, 1, 1, 1, 1, 128, 195, 195, 195, 195, 131,,
4, 4, 1, 2, 1, 1, 1, 1, 256, 195, 195, 195, 195, 131,,
4, 4, 1, 2, 1, 1, 1, 1, 384, 195, 195, 195, 195, 131,,
4, 4, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 195,,
4, 4, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 195,,
4, 4, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 195,,
4, 4, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
4, 4, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
4, 4, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
4, 4, 2, 1, 1, 1, 1, 1, 128, 99, 99, 99, 99, 67,,
4, 4, 2, 1, 1, 1, 1, 1, 256, 99, 99, 99, 99, 67,,
4, 4, 2, 1, 1, 1, 1, 1, 384, 99, 99, 99, 99, 67,,
4, 4, 2, 2, 1, 1, 1, 1, 128, 195, 195, 195, 195, 131,,
4, 4, 2, 2, 1, 1, 1, 1, 256, 195, 195, 195, 195, 131,,
4, 4, 2, 2, 1, 1, 1, 1, 384, 195, 195, 195, 195, 131,,
4, 4, 2, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 195,,
4, 4, 2, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 195,,
4, 4, 2, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 195,,
4, 4, 2, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
4, 4, 2, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
4, 4, 2, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
4, 4, 3, 1, 1, 1, 1, 1, 128, 99, 99, 99, 99, 67,,
4, 4, 3, 1, 1, 1, 1, 1, 256, 99, 99, 99, 99, 67,,
4, 4, 3, 1, 1, 1, 1, 1, 384, 99, 99, 99, 99, 67,,
4, 4, 3, 2, 1, 1, 1, 1, 128, 195, 195, 195, 195, 131,,
4, 4, 3, 2, 1, 1, 1, 1, 256, 195, 195, 195, 195, 131,,
4, 4, 3, 2, 1, 1, 1, 1, 384, 195, 195, 195, 195, 131,,
4, 4, 3, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 195,,
4, 4, 3, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 195,,
4, 4, 3, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 195,,
4, 4, 3, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
4, 4, 3, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
4, 4, 3, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
4, 4, 4, 1, 1, 1, 1, 1, 128, 99, 99, 99, 99, 67,,
4, 4, 4, 1, 1, 1, 1, 1, 256, 99, 99, 99, 99, 67,,
4, 4, 4, 1, 1, 1, 1, 1, 384, 99, 99, 99, 99, 67,,
4, 4, 4, 2, 1, 1, 1, 1, 128, 195, 195, 195, 195, 131,,
4, 4, 4, 2, 1, 1, 1, 1, 256, 195, 195, 195, 195, 131,,
4, 4, 4, 2, 1, 1, 1, 1, 384, 195, 195, 195, 195, 131,,
4, 4, 4, 3, 1, 1, 1, 1, 128, 240, 240, 240, 240, 195,,
4, 4, 4, 3, 1, 1, 1, 1, 256, 240, 240, 240, 240, 195,,
4, 4, 4, 3, 1, 1, 1, 1, 384, 240, 240, 240, 240, 195,,
4, 4, 4, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 240,,
4, 4, 4, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 240,,
4, 4, 4, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 240,,
4, 5, 1, 1, 1, 1, 1, 1, 128, 100, 100, 100, 68, 36,,
4, 5, 1, 1, 1, 1, 1, 1, 256, 100, 100, 100, 68, 36,,
4, 5, 1, 1, 1, 1, 1, 1, 384, 100, 100, 100, 68, 36,,
4, 5, 1, 2, 1, 1, 1, 1, 128, 196, 196, 196, 132, 68,,
4, 5, 1, 2, 1, 1, 1, 1, 256, 196, 196, 196, 132, 68,,
4, 5, 1, 2, 1, 1, 1, 1, 384, 196, 196, 196, 132, 68,,
4, 5, 1, 3, 1, 1, 1, 1, 128, 240, 240, 240, 196, 100,,
4, 5, 1, 3, 1, 1, 1, 1, 256, 240, 240, 240, 196, 100,,
4, 5, 1, 3, 1, 1, 1, 1, 384, 240, 240, 240, 196, 100,,
4, 5, 1, 4, 1, 1, 1, 1, 128, 240, 240, 240, 240, 132,,
4, 5, 1, 4, 1, 1, 1, 1, 256, 240, 240, 240, 240, 132,,
4, 5, 1, 4, 1, 1, 1, 1, 384, 240, 240, 240, 240, 132,,
4, 5, 1, 5, 1, 1, 1, 1, 128, 240, 240, 240, 240, 164,,
4, 5, 1, 5, 1, 1, 1, 1, 256, 240, 240, 240, 240, 164,,
4, 5, 1, 5, 1, 1, 1, 1, 384, 240, 240, 240, 240, 164,,
4, 5, 2, 1, 1, 1, 1, 1, 128, 100, 100, 100, 68, 36,,
4, 5, 2, 1, 1, 1, 1, 1, 256, 100, 100, 100, 68, 36,,
4, 5, 2, 1, 1, 1, 1, 1, 384, 100, 100, 100, 68, 36,,
4, 5, 2, 2, 1, 1, 1, 1, 128, 196, 196, 196, 132, 68,,
4, 5, 2, 2, 1, 1, 1, 1, 256, 196, 196, 196, 132, 68,,
